,wgt,cma,married,own,wealth_total,mort_balance,home_value,age,totinc,retinc,hlth,sp_age,sp_totinc,sp_retinc,sp_hlth,pref_beq_money,pref_home,pref_live_fast,pref_risk_averse,know_ann,know_ltci,know_rmr,"gamma(2,1)","delta(1,2)","delta(2,2)","delta(3,2)","gamma(3,1)","delta(1,3)","delta(2,3)","delta(3,3)","gamma(4,1)","delta(1,4)","delta(2,4)","delta(3,4)","sp_gamma(2,1)","sp_delta(1,2)","sp_delta(2,2)","sp_delta(3,2)","sp_gamma(3,1)","sp_delta(1,3)","sp_delta(2,3)","sp_delta(3,3)","sp_gamma(4,1)","sp_delta(1,4)","sp_delta(2,4)","sp_delta(3,4)",xi,xi_sp,miss_psurv85,sp_miss_psurv85,mu,zeta,prem_scn_ann_1,prem_scn_ann_2,prem_scn_ann_3,prem_scn_ann_4,prem_scn_ltci_1,prem_scn_ltci_2,prem_scn_ltci_3,prem_scn_ltci_4,int_scn_rmr_1,int_scn_rmr_2,int_scn_rmr_3,int_scn_rmr_4,ben_scn_ann_1,ben_scn_ann_2,ben_scn_ann_3,ben_scn_ann_4,ben_scn_ltci_1,ben_scn_ltci_2,ben_scn_ltci_3,ben_scn_ltci_4,loan_scn_rmr_1,loan_scn_rmr_2,loan_scn_rmr_3,loan_scn_rmr_4,prob_scn_ann_1,prob_scn_ann_2,prob_scn_ann_3,prob_scn_ann_4,prob_scn_ltci_1,prob_scn_ltci_2,prob_scn_ltci_3,prob_scn_ltci_4,prob_scn_rmr_1,prob_scn_rmr_2,prob_scn_rmr_3,prob_scn_rmr_4,nh_0,nh_1,nh_2,hc_0,hc_1,hc_2,g,sig,base_value,price_ann_fair,price_ltci_fair,price_rmr_fair,female,college,nkids,anykids,university,pexhaust,pbeq,pnhome,price_ann_fair_avg,price_ltci_fair_avg,price_rmr_fair_avg,buy_ann_joint,buy_ltci_joint,buy_rmr_joint,buy_ann_indp,buy_ltci_indp,buy_rmr_indp,seed
60,967.2736886617232,2,0,1,37.45964227368788,38.0,300.0,61,207.14918001275305,207.14918001275305,1,60,118.98421831313868,118.98421831313868,1,0,0,0,1,1,0,0,0.0630860529148767,-2.781819204197747,-0.1448583663142716,-0.2674324003248773,0.1070080985656864,-3.844091188271314,-1.3324444976756469,0.4209193200157232,0.2161827080552706,-5.992132750041598,-3.7533903696235495,-2.0722213026838245,0.0698337395567322,-2.705774894324793,0.0217475806771043,-0.1188541065835801,0.102471555125477,-3.973529848244396,-1.38912130176034,0.3109173445849666,0.1767178684357594,-5.207345236036273,-2.9045989530689824,-1.60772067745869,0.0,0.0,0,0.0,-1.6140469558485484,0.9438456031604134,32.0,80.0,32.0,80.0,1.836,2.208,2.208,1.476,0.02,0.04,0.08,0.06,2.832,3.54,2.352,2.352,24.0,48.0,24.0,48.0,39.300000000000004,78.60000000000001,39.300000000000004,78.60000000000001,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.263575575476,17.156453912255706,0.1668080833882834,0.0001840670774386,0,0.0,2.0,1,1.0,0.0,1.0,,18.169605448254682,0.08701219839096837,0.0016317914352298592,0.0,0.0,0.0,0.0,0.0,0.0,
1375,967.2736886617232,2,0,1,75.0,90.0,500.0,62,127.47071045994744,46.33990917671544,1,62,63.73535522997372,23.16995458835772,1,0,1,1,0,0,0,1,0.0557972936206815,-3.0767130014673025,-0.4458272095256538,-0.7081499592063273,0.0910957406198232,-4.221227550966775,-1.7329998771771338,-0.2547603635175972,0.1719566853326529,-4.98108851486136,-2.9723504710231534,-1.7590545402420728,0.0847252133849201,-2.912140929138652,-0.2727382672170023,-0.3800776209020003,0.1219297234134442,-4.252503853167014,-1.703331133510455,0.0013703001378931,0.211097649271199,-5.842728324970733,-3.540495148645842,-2.209335847598749,0.0,0.0,0,0.0,0.4438607462457809,0.8793619984496441,30.0,75.0,30.0,75.0,1.836,1.476,2.208,2.208,0.02,0.06,0.08,0.04,2.2680000000000002,3.408,2.724,2.2680000000000002,24.0,48.0,24.0,48.0,61.5,123.0,61.5,123.0,0.25,0.1,0.4,0.02,0.99,0.99,0.99,0.99,0.9,0.4,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.263575575476,15.671495697924644,0.081765090188574,0.0,0,0.0,3.0,1,1.0,1.0,0.0,0.1,17.9349187337184,0.08318727456763397,0.003983388785659818,0.5,0.0,0.0,0.5,0.0,0.0,
889,1321.982893522959,2,0,1,61.28022715842425,91.42439126984412,275.0,66,36.651959788676926,36.651959788676926,1,,,,,0,1,0,1,0,0,0,0.0826437942858651,-3.701339569271717,-0.9543329761560512,-1.191852724560105,0.1091722264293945,-5.137817394835792,-2.6122132266197267,-0.8692772451146954,0.2619052484277944,-8.28117644516402,-5.886880070317424,-4.70022847370039,,,,,,,,,,,,,0.0,0.0,0,,1.2467525936748831,1.5,50.0,125.0,50.0,125.0,2.7840000000000003,2.22,1.668,6.672,0.04,0.02,0.06,0.08,3.888,5.832,1.56,11.664,24.0,48.0,24.0,48.0,55.0,110.0,55.0,110.0,0.01,0.01,0.01,0.01,0.25,0.4,0.25,0.05,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.263575575476,18.196621522732254,0.0752938811983653,0.0,1,0.0,2.0,1,1.0,0.95,0.6,1.0,15.882965937583535,0.13386098550119,0.0009360239116605733,0.0,0.0,0.0,0.0,0.0,0.0,
46,1321.982893522959,9,0,1,499.7272156203474,0.0,400.0,63,74.89331383990819,74.89331383990819,1,66,58.1623491419393,58.1623491419393,1,0,1,0,0,0,0,0,0.0798065683436387,-3.613998676730666,-0.902809841106914,-1.1251078664985057,0.0990918868849746,-5.023189328852103,-2.4240533565968416,-0.7711472974847218,0.2420433368252549,-7.78705769817439,-5.40741470165785,-4.3348311013443706,0.0807963627716775,-3.696486664945157,-1.018463173391125,-1.3439987211819755,0.1101430983539336,-4.697971685724268,-2.174831665453301,-0.914068092265709,0.2248196772850959,-6.347575659639179,-4.178459386042294,-3.2157932890592487,0.0,0.0,0,0.0,-3.0,1.5,94.0,235.0,94.0,235.0,0.852,4.248,1.272,5.1000000000000005,0.04,0.08,0.02,0.06,4.056,16.92,2.712,20.304000000000002,24.0,48.0,24.0,48.0,60.0,120.0,60.0,120.0,0.01,0.01,0.01,0.01,0.01,0.1,0.05,0.05,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.1596769784491,20.384022031669748,0.0636532876086326,0.005827805997673,1,0.0,2.0,1,1.0,0.7,0.5,0.05,18.434645553925925,0.1014444580319395,0.0011206783046648066,0.5,0.0,0.0,0.5,0.0,0.0,
1451,967.2736886617232,2,0,1,567.0,0.0,450.0,65,102.61245591833222,102.61245591833222,1,62,12.252233542487428,12.252233542487428,1,1,0,0,0,1,1,1,0.0783334375745718,-4.083733098090245,-1.4573178350162508,-1.7503034204061574,0.1043872109574955,-5.097420399307991,-2.4661505826438286,-1.0157873989748158,0.2280899934803074,-7.074113018195682,-5.0356943505032055,-3.831839656980546,0.0718922407838686,-2.435125049782259,0.1699538571833783,0.0636865405803354,0.1225309978674246,-3.9337299887652737,-1.4764456303690363,0.6987663992501181,0.232329262451909,-6.683334858706711,-4.411843150810257,-2.4364941287096515,0.0,0.0,0,0.0,1.449509689519853,0.3665093047232213,113.4,283.5,113.4,283.5,2.928,4.884,0.972,2.928,0.08,0.02,0.06,0.04,11.148,9.3,5.58,23.232,24.0,48.0,24.0,48.0,90.0,180.0,90.0,180.0,0.05,0.01,0.05,0.05,0.05,0.05,0.1,0.05,0.01,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.263575575476,17.71884109188945,0.0623954835885904,0.0031230091115847,0,0.0,3.0,1,1.0,0.0,1.0,0.8,15.711153315543942,0.07577270886363538,0.0019645307101435177,0.5,0.0,0.0,0.5,0.0,0.0,
51,949.5838434120576,3,0,1,150.0055,0.0,1700.0,62,233.0057452860205,233.0057452860205,1,60,99.59155448436111,99.59155448436111,1,0,1,0,0,0,0,0,0.0762539957465766,-3.889998060483007,-1.230668845372853,-1.507035021971392,0.0961822443225767,-4.814989372116723,-2.251645659030884,-0.658235835148578,0.1475026435661612,-4.937517687676404,-3.011299550860098,-1.7793152718295564,0.0682445514809171,-2.1717517323523303,0.5874100737087377,0.5835085382326499,0.1091300163675046,-3.581116944471644,-0.91387891785234,1.0837905812433055,0.2455175709074147,-7.047054153592724,-4.514068121933224,-2.687950357042004,0.0,0.0,0,0.0,0.0717531284929376,0.8710221519435374,270.0,675.0,270.0,675.0,0.732,2.208,1.836,4.416,0.08,0.02,0.04,0.06,20.46,30.684,24.552,20.46,24.0,48.0,24.0,48.0,255.0,510.0,255.0,510.0,0.99,0.99,0.99,0.01,0.8,0.8,0.7,0.5,0.01,0.5,0.01,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.9093087627477,17.45422617637853,0.0576418557131702,0.0007226086773667,0,0.0,1.0,1,1.0,1.0,1.0,1.0,17.9349187337184,0.08318727456763397,0.003983388785659818,0.5,0.0,0.0,0.5,0.0,0.0,
247,1321.982893522959,2,0,1,130.0055,140.0,800.0,68,63.606057713012824,63.606057713012824,1,64,30.062460521803885,30.062460521803885,1,0,0,1,1,0,0,0,0.081463423845004,-3.467326466571613,-0.8348681559613381,-0.9610564635950664,0.1122873304269857,-5.089105506513936,-2.61450795479812,-0.8075794675921328,0.2592740167475557,-7.683880771437224,-5.407223427230973,-4.083153206879893,0.0905090794623101,-4.434012199755892,-1.7851670870452645,-2.187908296692412,0.1061097969063394,-5.143621298148175,-2.627052028712652,-1.0486023910358149,0.212369855097885,-6.601020448763342,-4.518482182309356,-3.46879922204762,0.0,0.0,0,0.0,1.5,1.5,154.0,385.0,154.0,385.0,2.7840000000000003,6.672,1.116,3.336,0.06,0.08,0.02,0.04,12.708,12.708,15.252,19.068,24.0,48.0,24.0,48.0,132.0,264.0,132.0,264.0,0.5,0.01,0.7,0.01,0.5,0.01,0.7,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.263575575476,15.04028141421023,0.0760528694448605,0.0,1,0.0,0.0,0,1.0,0.25,,0.75,14.215956831660213,0.1556463911199782,0.00040280461584787865,0.5,0.0,0.0,0.5,0.0,0.0,
219,1321.982893522959,2,0,1,526.0,0.0,450.0,66,82.40471394409873,82.40471394409873,1,66,40.006794441985676,40.006794441985676,1,1,0,1,0,0,0,0,0.0821445861795081,-3.673934190031077,-0.9169749146133072,-1.2193745885658398,0.1088097571047651,-5.171998747428624,-2.5508192151036315,-1.0373981744950938,0.2628813181759454,-8.29977405594505,-5.916413129320509,-4.845350425633305,0.0883186549940393,-4.47320846558503,-1.71393732211135,-1.995184593869506,0.1094615780382234,-5.253622477808999,-2.6279863988258514,-1.1568627496368098,0.2255199900929911,-6.950301747512734,-4.862901268970708,-3.7213005411982256,0.0,0.0,0,0.0,0.197110941957349,0.3724935333693216,113.2,283.0,113.2,283.0,1.668,5.5680000000000005,1.116,6.672,0.06,0.04,0.08,0.02,8.808,13.212,10.572000000000001,8.808,24.0,48.0,24.0,48.0,90.0,180.0,90.0,180.0,0.01,0.01,0.01,0.01,0.5,0.01,0.1,0.1,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.263575575476,18.238441854669603,0.0724544329975898,0.0133979239845553,1,0.0,1.0,1,1.0,,,,15.882965937583535,0.13386098550119,0.0009360239116605733,0.5,0.0,0.0,0.5,0.0,0.0,
1363,1278.4983244321725,1,0,1,350.0,0.0,750.0,70,66.7845627131439,60.16408122859938,2,,,,,1,0,1,1,1,1,1,0.0713794406110352,-3.038450302317888,-0.374632924322999,-0.4330898970731825,0.1081050825207246,-4.625322975983032,-2.102388122217955,-0.215105707347393,0.2956646001905959,-8.323436313850603,-5.861012118652103,-4.482837479688216,,,,,,,,,,,,,0.0,0.0,0,,-0.8372357545624622,1.5,70.0,175.0,70.0,175.0,2.7840000000000003,6.672,1.116,3.336,0.02,0.06,0.08,0.04,7.224,6.024,3.612,15.06,24.0,48.0,24.0,48.0,150.0,300.0,150.0,300.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.2708670639884,12.079101590238,0.1889549319314945,0.0,1,0.0,2.0,1,1.0,0.25,0.5,0.0,13.415924655883215,0.10410176266257254,0.0006470040862703744,0.5,0.0,0.0,0.5,0.0,0.0,
1038,4942.474513256949,7,0,1,366.0,75.0,450.0,66,91.49795053191137,33.0,1,64,18.90453523386599,10.0,1,0,0,0,0,0,0,1,0.1045147558092995,-4.384729662554477,-1.6806971044095225,-2.1176494907593586,0.1246418879869911,-4.845128874667758,-2.2585391989455004,-0.8964324730108106,0.2521141132625071,-7.0589295157264615,-4.774211463475187,-3.5622625222462023,0.0891308328384178,-3.453304528132064,-0.8032067253278621,-0.8847577441120094,0.1190271890713586,-4.7547098770051885,-2.1109200843511844,-0.3283266774340275,0.2104184456980988,-6.947102325762635,-4.727123046819587,-3.1256128341229497,0.0,0.0,0,0.0,1.4180308483270472,1.5,73.2,183.0,73.2,183.0,0.972,2.928,2.436,5.856,0.08,0.06,0.04,0.02,7.404,6.18,3.708,15.432,24.0,48.0,24.0,48.0,75.0,150.0,75.0,150.0,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.1858597446627,15.117387085436992,0.0956957497464054,0.0,0,0.0,3.0,1,0.0,,1.0,0.8,14.698780185578718,0.09561077284260683,0.0017391725684263012,0.5,0.0,0.0,0.5,0.0,0.0,
118,1278.4983244321725,1,0,1,500.0055,0.0,1000.0,65,120.86296876346171,120.86296876346171,1,64,35.089248995843725,35.089248995843725,1,0,0,1,0,0,1,0,0.0838201809566732,-3.73200985915712,-1.0258707804594565,-1.108060130389008,0.1138311488489335,-5.324918014927473,-2.695461707161692,-0.9779549483029556,0.2551995154532807,-7.872717014439988,-5.558554468469681,-4.254021685963885,0.0719485958481813,-3.981636323032556,-1.3328127191866663,-1.5370483764978906,0.0969339106040591,-4.957196616319212,-2.3683522646845105,-0.6961783521248179,0.1530950190149923,-5.946524939731412,-3.8213592813678536,-2.540298212417909,0.0,0.0,0,0.0,0.0711556037518565,1.3356569671822331,503.0,1257.5,503.0,1257.5,3.336,3.336,2.7840000000000003,2.22,0.04,0.06,0.02,0.08,45.672000000000004,57.096000000000004,15.228,95.16,24.0,48.0,24.0,48.0,200.0,400.0,200.0,400.0,0.5,0.01,0.01,0.2,0.01,0.75,0.01,0.99,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.2708670639884,18.279242521260525,0.0620647858786542,0.0001249550027003,1,0.0,4.0,1,1.0,0.0,1.0,0.25,16.60203212252335,0.10632516951427601,0.001565335128276905,0.5,0.0,0.0,0.5,0.0,0.0,
926,1278.4983244321725,1,0,1,700.0,0.0,1500.0,63,106.70470293263591,106.70470293263591,1,64,50.01782949967309,50.01782949967309,1,0,0,1,0,1,0,1,0.0737975135033785,-3.488904576852739,-0.8546865074351749,-0.9523679252391232,0.1069584687982597,-5.245778446841324,-2.64646156505286,-0.8142840130530644,0.2232996541908964,-7.044663227033405,-4.93241837847774,-3.501733532565273,0.0964171796961471,-3.794362378811432,-1.1698330939826307,-1.3477493031744934,0.1231008722400292,-4.280773849618963,-1.670046344821178,-0.1899511386663768,0.1903893270525946,-5.7200719142699965,-3.531138924525918,-2.144002667305416,0.0,0.0,0,0.0,-0.0154182747838114,0.229877890950604,140.0,350.0,140.0,350.0,0.852,4.248,1.272,5.1000000000000005,0.04,0.08,0.06,0.02,4.032,25.2,12.096,15.120000000000001,24.0,48.0,24.0,48.0,225.0,450.0,225.0,450.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.2708670639884,19.428664626615028,0.0562971308845157,1.1616102172830795e-07,1,0.0,0.0,0,1.0,0.2,1.0,0.0,18.434645553925925,0.1014444580319395,0.0011206783046648066,0.5,0.0,0.0,0.5,0.0,0.0,
1342,3922.948378218528,1,0,1,220.0,0.0,1400.0,70,92.40113372029661,77.79480475087271,1,69,37.78485022019564,21.951130008711264,1,0,1,1,1,0,0,0,0.0799252928108032,-3.888442167871125,-1.2098389652785326,-1.507035242910797,0.1121896373759196,-4.923928328495162,-2.300089513366507,-0.9067687695624138,0.2543027455025531,-7.1199076813086375,-4.893567360509598,-3.6560472884236113,0.0810590210515545,-3.191417287436973,-0.4826933658131955,-0.6131617182160005,0.1194770193872465,-4.700401215200103,-2.055689321218349,-0.2818123109920356,0.2090605002966705,-6.535027527957362,-4.2168545071791295,-2.7592951072186382,0.0,0.0,0,0.0,0.0667939546456618,0.4841187287378631,84.0,210.0,84.0,210.0,2.436,1.956,2.928,2.928,0.06,0.02,0.04,0.08,4.74,19.728,9.468,7.896,24.0,48.0,24.0,48.0,280.0,560.0,280.0,560.0,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.2708670639884,12.065068472059462,0.0823358498181098,8.75264311148077e-06,0,1.0,2.0,1,0.0,0.3,1.0,0.2,11.880469113325246,0.11482852128408488,0.000987356883245741,0.5,0.0,0.0,0.5,0.0,0.0,
285,967.2736886617232,2,0,1,201.0,400.0,775.0,64,109.16073331377964,93.67250401826209,1,62,29.602910729160584,11.47010253284842,1,0,0,1,0,1,0,0,0.0853849596045429,-4.178220428114411,-1.4710024740484555,-1.9093872865199848,0.1083861579143629,-5.08246663027625,-2.4578261287851326,-1.115701518916661,0.2054661682618436,-6.202855833368118,-4.1092012618704965,-3.026331687746287,0.0770535156048271,-3.090044178192082,-0.4146729690519655,-0.6784877421684777,0.1058365347225423,-4.6041052466200565,-2.0663788756626884,-0.4451064919569761,0.2090672720012119,-6.69377383579103,-4.320056582555748,-3.255306281367918,0.0,0.0,0,0.0,0.591329215726538,0.3724927322669155,48.2,120.5,48.2,120.5,2.208,3.684,0.732,2.208,0.06,0.02,0.04,0.08,2.316,3.852,4.632,9.636000000000001,24.0,48.0,24.0,48.0,56.25,112.5,56.25,112.5,0.01,0.01,0.15,0.01,0.01,0.01,0.01,0.01,0.01,0.2,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.263575575476,16.983562303637324,0.0550885937883906,0.0,0,0.0,3.0,1,1.0,0.95,0.2,0.1,15.861971458118802,0.08991497656827324,0.0034684566785957802,0.5,0.0,0.0,0.5,0.0,0.0,
88,3922.948378218528,1,0,1,130.0,0.0,999.0,65,14.0,14.0,1,,,,,1,1,1,0,0,1,0,0.0831511780096334,-3.980800583758476,-1.2015711108406075,-1.4928256564686515,0.111521902121914,-5.014449073682969,-2.3164241697388785,-0.8395685993411428,0.2375705468567077,-7.04610784074486,-4.83195314347951,-3.577449292569137,,,,,,,,,,,,,0.0,0.0,0,,-0.8372357545624622,1.5,26.0,65.0,26.0,65.0,1.464,1.956,2.436,5.856,0.02,0.04,0.08,0.06,2.136,3.192,0.852,6.396,24.0,48.0,24.0,48.0,199.8,399.6,199.8,399.6,0.75,0.2,0.01,0.75,0.01,0.25,0.25,0.01,0.5,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.2708670639884,16.852694740179295,0.0720567235047863,0.0,0,1.0,1.0,1,0.0,0.1,0.9,0.75,15.711153315543942,0.07577270886363538,0.0019645307101435177,0.5,0.0,0.0,0.5,0.0,0.0,
635,897.8346892314378,1,0,1,105.0,0.0,750.0,69,28.29,28.29,1,61,14.0,14.0,1,1,1,1,0,0,0,0,0.0827501139182789,-4.202658219831123,-1.5308361248602549,-1.7935094699955558,0.1172209476783723,-5.250354574181717,-2.719953587778335,-1.2496995723904951,0.2463635558595812,-6.956569004612548,-4.869535408468239,-3.6807443909871984,0.0717633614200358,-3.496316716268939,-0.7784372202505093,-1.0017686782837585,0.098779347192714,-5.082791960455678,-2.416115090826528,-0.5316360553597682,0.1787237124027301,-6.73111035445424,-4.511888934367386,-3.1324892589024853,0.0,0.0,0,0.0,1.0312811749847226,1.2861877336959373,21.0,52.5,21.0,52.5,2.436,2.928,0.972,5.856,0.04,0.02,0.08,0.06,0.78,4.884,2.34,2.928,24.0,48.0,24.0,48.0,150.0,300.0,150.0,300.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.2708670639884,13.003069985855142,0.0610234833413932,0.0,0,0.0,3.0,1,1.0,0.5,1.0,0.5,12.99234977104385,0.09509252787793375,0.0013937673306898513,0.5,0.0,0.0,0.5,0.0,0.0,
1007,6357.119592832336,5,0,1,341.7833721885816,0.0,262.7765432982453,60,102.69697871375652,96.7655503138487,1,66,29.503546429503622,21.77462094725699,1,1,1,0,1,0,0,0,0.0653869097370277,-2.447746240653182,0.1972763775671705,0.1131013862118298,0.092004296288234,-3.5754203963375786,-1.018038407042329,0.5982428864365232,0.1760173564149499,-4.712625202816888,-2.43810912864684,-1.1342040419593715,0.0920412030035384,-4.138971858174173,-1.3936506047381445,-1.7244447303422208,0.1108113693512617,-4.52626477044735,-1.9524347132705768,-0.4246368137629741,0.1759227531009078,-5.769132336868649,-3.646293708716648,-2.282231596389406,0.0,0.0,0,0.0,0.2496766874913306,0.0098017230857959,24.0,60.0,24.0,60.0,2.556,2.556,2.124,1.704,0.04,0.02,0.08,0.06,0.96,1.596,1.596,4.8,24.0,48.0,24.0,48.0,60.0,120.0,60.0,120.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.9286737055783,15.562943631663163,0.140517361729328,0.0034847500085644,1,0.0,2.0,1,0.0,,,,19.957125489364277,0.10030507647102685,0.0014711123029759762,0.5,0.0,0.0,0.5,0.0,0.0,
770,4427.977115973115,3,0,1,199.5707231880546,0.0,2000.0,69,184.74309100524215,184.74309100524215,1,70,127.28055807024717,127.28055807024717,1,0,1,1,1,0,0,0,0.0846672484064972,-3.4389428033959617,-0.702680432858304,-0.7656008201177605,0.1048685364745049,-4.839376582208482,-2.186965392132656,-0.4411566513555376,0.2684251345603496,-8.246763063547617,-5.7391775897528365,-4.4546161102885335,0.0661269771694352,-3.727635161783142,-1.064679967739959,-1.1599659804813656,0.0843525271662805,-4.448662426738823,-1.8159672685917432,-0.3218051365572144,0.1750187962487518,-6.190562702808319,-4.069319842948582,-2.8931861966054195,0.0,0.0,1,1.0,0.014567721847429,0.0091140079202622,50.0,125.0,50.0,125.0,3.336,2.22,2.7840000000000003,3.336,0.06,0.08,0.04,0.02,4.236,6.348,5.0760000000000005,4.236,24.0,48.0,24.0,48.0,460.0,920.0,460.0,920.0,0.01,0.01,0.55,0.01,0.25,0.26,0.1,0.26,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.9093087627477,15.167672194739673,0.1019283483915777,0.0001272846967862,1,1.0,2.0,1,0.0,,,,13.882781132501421,0.11566076031761527,0.0004873402675302899,0.5,0.0,0.0,0.5,0.0,0.0,
1544,1278.4983244321725,1,0,1,375.0,0.0,900.0,69,58.861294828251594,58.861294828251594,1,,,,,1,1,0,0,0,0,0,0.0620757702311048,-2.100775248292145,0.6000687843768112,0.5121597817512029,0.1148062555054085,-3.8207189060744073,-1.196087477453019,0.953048340505253,0.2663153344984084,-6.763446728837204,-4.442377549589939,-2.4290747439952405,,,,,,,,,,,,,0.0,0.0,0,,1.0238146371032857,0.888425555810761,95.0,237.5,95.0,237.5,1.116,3.336,2.7840000000000003,6.672,0.06,0.04,0.02,0.08,9.648,12.06,3.216,20.1,24.0,48.0,24.0,48.0,180.0,360.0,180.0,360.0,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.2708670639884,11.349793927984464,0.2394736891283135,0.0,1,0.0,3.0,1,1.0,,1.0,0.8,13.882781132501421,0.11566076031761527,0.0004873402675302899,0.5,0.0,0.0,0.5,0.0,0.0,
373,967.2736886617232,2,0,1,260.0,0.0,1500.0,67,67.11868715430565,67.11868715430565,1,66,4.97175460402264,4.97175460402264,1,0,1,1,0,1,0,1,0.0624661494561067,-3.524540124900704,-0.9135143419164662,-1.1355932553791908,0.095649494934096,-4.784894728729901,-2.279555199892444,-0.7876697252287327,0.209725594434475,-6.197087762978234,-4.174347063305141,-3.046526290498824,0.0852539597603231,-3.7235956674461086,-1.0397931334940884,-1.353444532207764,0.1038431416351027,-5.085769643709515,-2.4483735672494977,-0.8289156890741984,0.2198305933217905,-7.606715545438623,-5.2728666775862525,-4.106884691921957,0.0,0.0,0,0.0,1.03234856183743,1.2191437613010123,52.0,130.0,52.0,130.0,2.436,2.928,0.972,5.856,0.04,0.06,0.08,0.02,1.812,11.304,5.424,6.78,24.0,48.0,24.0,48.0,300.0,600.0,300.0,600.0,0.01,0.01,0.01,0.01,0.3,0.2,0.8,0.1,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.263575575476,14.317346272492513,0.0657619074516534,0.0003880202296872,0,0.0,2.0,1,1.0,0.0,1.0,0.3,14.121193464023477,0.09233475559302456,0.0017892237196430706,0.5,0.0,0.0,0.5,0.0,0.0,
1438,897.8346892314378,1,0,1,87.25924218500552,0.0,650.0,70,145.23321275432028,75.35213029325139,1,66,81.83538942977074,59.725922470826845,1,1,1,1,0,0,0,0,0.0876795223143188,-4.260310344534738,-1.659572597622784,-1.7852662330472904,0.1174245706432528,-5.310659035682363,-2.7020362352889102,-1.0950752957090664,0.2567140307256748,-7.249665642076988,-5.161008958185772,-3.7106231960499687,0.0700799804948896,-3.3202536615864404,-0.5885948393899497,-0.768350484898218,0.1016109161155348,-5.035239054522806,-2.4309658045162728,-0.4975353448913516,0.1899948728084938,-7.008872846213936,-4.737097900030284,-3.2893409793798893,0.0,0.0,0,0.0,0.5736296147576817,0.6805075487953598,225.0,562.5,225.0,562.5,0.972,4.884,1.464,5.856,0.06,0.08,0.04,0.02,25.368000000000002,52.836,8.46,31.704,24.0,48.0,24.0,48.0,130.0,260.0,130.0,260.0,0.01,0.01,0.01,0.01,0.05,0.01,0.05,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.2708670639884,12.437913891119502,0.0624426722826151,3.635860497584152e-05,0,0.0,2.0,1,1.0,0.5,0.95,0.05,11.880469113325246,0.11482852128408488,0.000987356883245741,0.5,0.0,0.0,0.5,0.0,0.0,
